specObjID,plateid,mjd,fiberid,ra,dec,primtarget,sectarget,targettype,spectrotype,subclass,z,z_err,z_warning,v_disp,v_disp_err,sn_median,e_bv_sfd,release,reliable,EW_Ha_6562,EW_Ha_6562_Err,sfr_fib_p50,bptclass,logMass,SFR,Metallicity
1682267683178964992,1494,52937,630,10.11335,0.32869,64,0,GALAXY,GALAXY,STARBURST,0.01474912,4.789178E-06,0,18.76609,66.29366,5.106202,0.01778285,special,1,51.84671,-9999,-2.477025,1,5.41,0,0.004
299516615479814144,266,51630,99,146.1926,-0.688401,64,0,GALAXY,GALAXY,STARBURST,0.004080323,4.54938E-06,0,105.1978,25.72959,8.117161,0.06495123,dr123,1,41.64879,-9999,-3.251287,1,7.17,0,0.004
299641409579804672,266,51602,553,146.7251,0.5082831,64,0,GALAXY,GALAXY,STARBURST,0.005923478,4.020294E-06,0,0,21.45478,10.33504,0.1818955,extra,1,65.38884,1.951286,-2.273014,1,6.38,0,0.004
313002954758055936,278,51900,10,168.0443,-0.9792343,64,0,GALAXY,GALAXY,STARFORMING,0.01326556,1.074242E-05,0,40.91897,9.656223,23.14564,0.04143979,dr123,1,11.54575,0.4130947,-2.046619,1,8.71,0.2,0.004
317547506663712768,282,51630,159,174.257,-0.5119541,64,0,GALAXY,GALAXY,STARFORMING,0.0194802,1.672973E-05,0,0,26.23656,5.072971,0.01991249,extra,1,10.84902,0.8639294,-2.236459,2,8.38,0,0.004
318747904003041280,283,51959,430,175.6871,0.2822391,64,0,GALAXY,GALAXY,STARFORMING,0.01829432,6.766543E-06,0,16.33543,29.19606,10.26297,0.02622033,dr123,1,42.01702,2.438551,-1.681972,1,8.75,0.1,0.004
319816354158897152,284,51943,221,177.7133,-0.4076404,64,0,GALAXY,GALAXY,STARFORMING,0.0192832,6.673725E-06,0,0,60.28086,16.93173,0.0224937,dr123,1,18.58578,0.3062501,-2.102036,1,8.34,0,0.01
326652842548946944,290,51941,516,189.5223,-0.02701638,64,0,GALAXY,GALAXY,STARFORMING,0.01251297,1.123234E-05,0,64.06194,3.804577,36.01258,0.02547032,dr123,1,6.04826,0.1359032,-0.9900651,1,9.99,0.1,0.04
736391901392955392,654,52146,194,7.899881,-10.50482,64,0,GALAXY,GALAXY,STARFORMING,0.01195358,8.812378E-06,0,59.12267,11.94704,20.77197,0.03200792,dr123,1,26.36194,0.6941429,-1.888067,1,5.43,0,0.04
737595317137991680,655,52162,476,10.01266,-9.565114,64,0,GALAXY,GALAXY,STARFORMING,0.01950057,8.469614E-06,0,37.48137,19.53618,21.72534,0.03326967,dr123,1,26.92376,0.7619504,-1.561408,1,8.77,0.1,0.01
743269347144787968,660,52177,638,20.41717,-9.164362,64,0,GALAXY,GALAXY,STARFORMING,0.01841301,8.46535E-06,0,49.69993,14.00092,16.12123,0.03654114,dr123,1,29.63398,0.7320994,-0.8386503,1,9.36,0,0.02
747699004564858880,664,52174,369,26.14904,-8.251683,64,0,GALAXY,GALAXY,STARFORMING,0.01314817,8.391515E-06,0,15.53225,10.91502,31.26386,0.02836286,dr123,1,18.95666,0.5136982,-1.426044,1,8.87,0.1,0.004
748841671923361792,665,52168,430,27.7848,-8.520583,64,0,GALAXY,GALAXY,STARFORMING,0.01639667,1.176429E-05,0,0,23.73172,7.618673,0.02430072,dr123,1,12.70224,0.7956519,-2.199598,1,8.64,0,0.01
749902975203305472,666,52149,195,30.20258,-9.002545,96,0,GALAXY,GALAXY,AGN BROADLINE,0.0158319,4.379194E-06,0,154.2228,1.882429,80.5112,0.02851394,dr123,1,1.229178,0.05369992,-2.32871,4,10.98,0.2,0.04
750024746116081664,666,52149,638,31.07907,-8.735306,96,0,GALAXY,GALAXY,BROADLINE,0.0178122,4.625533E-06,0,163.9694,1.840037,80.78593,0.02392887,dr123,1,0.4067274,0.04557351,-2.366485,4,10.76,0,0.02
752142955485095936,668,52162,152,34.72046,-9.205221,0,0,STAR_WHITE_DWARF,GALAXY,STARBURST,0.01270789,4.354687E-06,0,0,17.23322,5.054445,0.02412036,dr123,1,775.0317,112.5573,-1.080675,1,7.03,0,0.02
763518240021309440,678,52884,575,347.3455,1.000615,68,0,QA,GALAXY,STARBURST,0.0153457,6.591052E-06,0,0,28.65838,17.36252,0.04257103,special,1,186.4746,-9999,-9999,1,8.5,0.3,0.01
774731048176084992,688,52203,407,5.586845,1.126269,2,0,QSO,GALAXY,STARBURST,0.0172705,4.243997E-06,0,0,33.54143,4.799973,0.02371058,special,1,93.55897,9.567222,-2.263707,1,7.33,0,0.01
783785801409390592,696,52209,580,21.61272,0.9811181,64,0,GALAXY,GALAXY,STARBURST,0.008064182,5.907369E-06,0,24.97815,50.56485,6.810382,0.0260866,special,1,57.63776,-9999,-2.673863,1,7.49,0,0.004
329948629542397952,293,51994,218,194.2794,-0.8076305,64,0,GALAXY,GALAXY,STARFORMING,0.009448688,1.312992E-05,0,181.38,55.56192,3.26418,0.01815938,dr123,1,23.12031,5.194982,-2.672896,1,7.34,0,0.01
334441503378139136,297,51663,179,201.6686,-0.6221525,64,0,GALAXY,GALAXY,STARFORMING,0.01723523,6.532943E-06,0,80.37211,28.18973,8.697109,0.0254943,extra,1,23.30224,-9999,-2.431122,1,8.28,0,0.01
334530014064175104,297,51663,501,201.8795,0.7390613,64,0,GALAXY,GALAXY,STARFORMING,0.0138295,1.697888E-05,0,118.9749,41.68872,4.562034,0.0285061,extra,1,9.547842,-9999,-2.569935,2,8.13,0,0.004
334531668297672704,297,51959,507,201.9188,0.6879823,64,0,GALAXY,GALAXY,STARFORMING,0.01833905,6.475237E-06,0,14.41803,47.31016,8.703776,0.02850172,dr123,1,26.64814,-9999,-2.364594,1,7.76,0,0.004
342391521296803840,304,51609,429,214.834,1.165251,64,0,GALAXY,GALAXY,STARBURST,0.008145507,5.11527E-06,0,28.65335,43.263,14.79326,0.03990624,extra,1,101.4873,4.605816,-2.078898,1,7.82,0,0.004
345660370272151552,307,51663,33,220.6914,-0.3510785,64,0,GALAXY,GALAXY,STARFORMING,0.005678178,4.626054E-06,0,21.11349,14.49285,25.51206,0.04293881,dr123,1,32.40131,0.7704501,-2.584461,1,8.72,0.1,0.004
345744208033769472,307,51663,338,218.6906,0.8886508,96,0,GALAXY,GALAXY,AGN,0.01400038,9.024569E-06,0,68.68896,2.745491,43.95378,0.04248074,dr123,1,2.187608,0.1351141,-1.916277,4,10.09,0,0.01
346852515737790464,308,51662,274,220.6987,-0.4983751,64,0,GALAXY,GALAXY,STARBURST,0.005957456,4.764611E-06,0,85.40019,29.99443,8.7559,0.03771591,dr123,1,47.25584,-9999,-2.913387,1,7.25,0,0.01
3242641560256407552,2880,54509,181,185.8872,4.484019,64,0,GALAXY,GALAXY,STARFORMING,0.01832246,1.839846E-05,0,70,-50,7.256571,0.01972268,dr7.2,1,10.05328,0.9310691,-9999,1,8.04,0,0.004
636177465160525824,565,52225,160,134.627,2.925482,96,0,GALAXY,GALAXY,BROADLINE,0.01296694,6.616544E-06,0,92.97842,2.61622,45.87718,0.04317155,dr123,1,0.05167301,0.1364418,-2.138931,2,9.96,0,0.02
641853144870971392,570,52266,328,144.7537,4.721111,64,0,GALAXY,GALAXY,STARFORMING,0.01898844,7.627871E-06,0,0,33.96576,5.055554,0.05144537,dr123,1,24.896,2.977278,-2.304851,1,8.07,0,0.01
955923421567412224,849,52439,125,195.7048,3.976748,64,0,GALAXY,GALAXY,STARFORMING,0.009554788,1.494631E-05,0,162.2859,39.22323,7.864735,0.02766971,dr123,1,5.849495,0.6539477,-2.399935,1,7.27,0,0.01
1326362364458592256,1178,52825,190,325.9727,-8.125297,96,0,GALAXY,GALAXY,BROADLINE,0.0193551,8.382479E-06,0,162.8015,3.80776,43.5526,0.05186507,dr123,1,3.679578,0.2466943,-2.282459,4,10.86,0,0.02
512404061530646528,455,51909,435,38.51398,-8.109091,64,0,GALAXY,GALAXY,STARFORMING,0.01911472,8.91781E-06,0,78.53373,36.87429,5.442382,0.03938064,dr123,1,28.89065,3.681328,-2.354969,1,8.5,0.1,0.004
516825747793405952,459,51924,137,48.35097,-8.212412,96,0,GALAXY,GALAXY,STARFORMING,0.01704831,6.325534E-06,0,136.6614,2.249769,62.64407,0.0624947,dr123,1,4.83875,0.1522562,-1.846779,3,10.64,0,0.01
1037111084294629376,921,52380,572,224.5326,-1.312532,64,0,GALAXY,GALAXY,STARFORMING,0.006492704,2.150467E-05,0,0,22.59468,12.78756,0.06344739,dr123,1,5.839377,0.3115495,-3.251004,1,8.03,0,0.004
1039298563080742912,923,52404,338,227.39,-1.021527,66,0,QSO,GALAXY,STARFORMING,0.006197183,5.898534E-06,0,18.04839,33.18245,13.71844,0.06947639,dr123,1,20.22333,-9999,-3.217307,1,7.36,0,0.01
417735563458668544,371,52078,97,328.1682,-0.8899285,64,0,GALAXY,GALAXY,STARFORMING,0.01630769,1.131473E-05,0,100.1439,21.4596,7.524048,0.1447748,dr123,1,12.10382,0.6320196,-2.377412,1,8.85,0.1,0.004
424466225012172800,377,52145,7,340.201,-1.153823,64,0,GALAXY,GALAXY,STARFORMING,0.01615311,5.863908E-06,0,69.85197,33.50831,8.238696,0.05689663,dr123,1,34.75321,-9999,-9999,1,8.37,0,0.004
431341740612413440,383,51818,444,351.186,1.030115,64,0,GALAXY,GALAXY,STARFORMING,0.01828184,7.963151E-06,0,15.79566,28.4481,11.9113,0.04070291,dr123,1,27.58702,1.427751,-1.842859,1,8.87,0,0.01
815290108835031040,724,52254,504,344.212,-8.96753,96,0,GALAXY,GALAXY,AGN,0.01642134,8.281542E-06,0,90.30278,3.13439,44.999,0.03637154,dr123,1,4.00409,0.1412688,-1.167745,3,10.74,0,0.04
1151799775146829824,1023,52818,15,314.5318,-0.7554113,64,0,GALAXY,GALAXY,STARBURST,0.01801143,3.712347E-06,0,63.27866,23.01741,12.21548,0.084342,special,1,70.35065,-9999,-1.942807,1,7.74,0.1,0.01
312043630997039104,277,51908,616,166.2507,0.8851742,68,0,QSO,GALAXY,STARFORMING,0.01342926,1.061204E-05,0,0,83.74783,10.71203,0.0477646,dr123,1,16.78232,5.949632,-2.262211,1,7.68,0,0.004
319829823176337408,284,51943,270,177.6418,-0.5377291,64,0,GALAXY,GALAXY,STARFORMING,0.00611839,5.658239E-06,0,58.14718,46.23621,10.61634,0.02675401,dr123,1,30.55938,-9999,-3.086418,1,7.11,0,0.004
326612160618719232,290,51941,368,188.6276,1.011507,64,0,GALAXY,GALAXY,STARFORMING,0.007539892,7.503764E-06,0,65.30238,28.3319,8.626512,0.01904302,dr123,1,27.49631,1.797021,-3.090415,1,7.16,0,0.01
326665486932666368,290,51941,562,189.5905,1.2021,64,0,GALAXY,GALAXY,STARFORMING,0.004151508,7.265687E-06,0,0,20.55425,10.8277,0.01991596,dr123,1,18.50363,-9999,-2.894777,1,7.03,0,0.004
736481236712712192,654,52146,519,8.511626,-9.705304,6240,0,GALAXY,GALAXY,BROADLINE,0.01245049,8.392964E-06,0,158.8754,3.524011,42.90934,0.03204707,dr123,1,1.092438,0.08970177,-2.506433,4,11,0.1,0.04
737576350562412544,655,52162,407,9.983233,-8.853207,64,0,GALAXY,GALAXY,STARBURST,0.01375057,4.351486E-06,0,0,25.28558,19.32228,0.03399347,dr123,1,52.02934,3.604102,-1.869053,1,7.89,0,0.01
745436209702004736,662,52178,329,21.85466,-8.689318,64,0,GALAXY,GALAXY,STARBURST,0.01325736,4.931347E-06,0,51.67666,34.031,7.862741,0.03064833,extra,1,77.56061,6.500575,-2.14924,1,7.62,0,0.01
747632209233471488,664,52174,126,26.73789,-10.53454,64,0,GALAXY,GALAXY,STARFORMING,0.0181166,9.995217E-06,0,56.28837,10.2962,22.93627,0.03231396,dr123,1,22.79041,0.5796925,-1.087027,1,9.37,0.6,0.004
748840022655920128,665,52168,424,27.86288,-8.505358,96,0,GALAXY,GALAXY,AGN BROADLINE,0.01793683,8.693776E-06,0,182.6012,3.773309,41.8027,0.02439088,dr123,1,1.377391,0.1494879,-2.734445,4,10.87,0,0.02
751088248972929024,667,52163,411,32.15838,-7.903894,64,0,GALAXY,GALAXY,STARFORMING,0.01277321,1.253404E-05,0,94.90048,55.362,5.968999,0.02246686,dr123,1,13.30793,1.478098,-2.360753,1,8.14,0,0.01
751141025531062272,667,52163,603,33.34921,-7.732091,96,0,GALAXY,GALAXY,STARFORMING,0.01608731,9.317295E-06,0,94.30948,2.991253,50.06006,0.02639631,dr123,1,7.388134,0.2502145,-1.081751,3,10.33,0,0.01
752253456403687424,668,52162,554,35.17517,-8.140739,64,0,GALAXY,GALAXY,STARFORMING,0.01571279,1.287154E-05,0,18.4229,19.73505,13.33542,0.0246108,dr123,1,13.88108,0.3823121,-2.152609,1,9.01,0,0.004
766763711976204288,681,52199,94,353.1714,-0.7572103,64,0,GALAXY,GALAXY,STARFORMING,0.01791533,7.582184E-06,0,54.22252,17.90814,15.89392,0.03155577,special,1,42.15402,2.940788,-1.805384,1,8.23,0,0.01
777019132846565376,690,52261,539,9.805869,0.8641005,96,0,GALAXY,GALAXY,STARFORMING,0.01393385,1.008469E-05,0,133.4217,3.037043,54.65763,0.02035594,special,1,15.20593,0.3549473,-0.4100836,3,10.45,0,0.04
780349553449658368,693,52254,367,14.70137,0.5897055,64,0,GALAXY,GALAXY,STARBURST,0.018362,8.714092E-06,0,0,89.93591,9.12765,0.03295579,special,1,55.36132,4.528077,-1.702307,1,7.64,0.9,0.004
327749600683255808,291,51660,410,190.5029,0.753949,64,0,GALAXY,GALAXY,STARBURST,0.01247786,6.170194E-06,0,32.32393,42.5684,13.83991,0.0166162,extra,1,53.35885,2.084658,-1.966781,1,8.25,0.1,0.004
332235888455084032,295,51985,347,197.2087,1.002257,64,0,GALAXY,GALAXY,STARFORMING,0.01837594,1.04717E-05,0,16.90246,19.18749,16.99005,0.02549164,dr123,1,14.71762,0.1924461,-1.870416,1,8.74,0,0.004
3242751786297092096,2880,54509,582,186.8624,5.187918,66,0,QSO,GALAXY,STARBURST,0.004063707,4.191701E-06,0,28.46156,25.91624,21.60984,0.01997581,dr7.2,1,148.4148,19.09242,-2.408534,1,7.23,0,0.01
640726145418946560,569,52264,324,142.9235,4.500022,96,0,GALAXY,GALAXY,BROADLINE,0.01805995,4.96826E-06,0,181.7545,2.047862,69.80428,0.04791137,dr123,1,-9999,0,-2.465283,4,10.79,0,0.02
644040073884493824,572,52289,92,150.1315,3.205271,96,0,GALAXY,GALAXY,STARFORMING,0.007176981,1.439452E-05,0,0,38.12767,4.696451,0.02439862,dr123,1,19.96206,1.501714,-2.642791,2,8.58,0,0.01
644171190646106112,572,52289,569,150.5716,4.960901,64,0,GALAXY,GALAXY,STARFORMING,0.01309398,9.683898E-06,0,57.11887,43.10962,7.800584,0.02032945,dr123,1,14.05287,1.413436,-2.782239,1,8,0,0.01
646377086956627968,574,52355,402,153.7848,5.243342,64,0,GALAXY,GALAXY,STARFORMING,0.01428663,1.016412E-05,0,22.98414,33.52854,10.04296,0.02978054,dr123,1,16.32184,0.7620889,-2.08905,1,8.66,0,0.01
653152552702994432,580,52368,475,164.5709,4.792251,64,0,GALAXY,GALAXY,STARFORMING,0.01445069,1.007485E-05,0,53.05853,16.19926,9.823318,0.04196273,dr123,1,22.2215,0.6379271,-1.818912,1,9.29,0.1,0.04
440253281751558144,391,51782,96,7.319992,-1.006971,64,0,GALAXY,GALAXY,STARBURST,0.01340334,5.089176E-06,0,0,653.1973,7.3217,0.01939333,dr123,1,184.7389,16.80837,-1.480319,1,7.91,0.1,0.004
442586445627025408,393,51794,392,10.41739,0.2087511,64,0,GALAXY,GALAXY,STARFORMING,0.01749134,5.516275E-06,0,43.58281,23.0856,10.09266,0.02043817,dr123,1,24.02021,1.412983,-2.301183,1,8.18,0,0.004
443666717177047040,394,51876,226,12.62074,-0.5305884,64,0,GALAXY,GALAXY,STARBURST,0.01899258,4.51905E-06,0,235.7491,52.3186,6.506649,0.04024522,extra,1,58.52748,-9999,-2.258066,1,7.96,0,0.01
447010330661382144,397,51794,102,18.17838,-0.4025435,64,0,GALAXY,GALAXY,STARFORMING,0.01748205,1.800985E-05,0,0,64.20579,6.785469,0.02770449,dr123,1,10.06219,0.1048735,-2.581614,2,8.28,0,0.004
453878156458223616,403,51871,511,29.79731,0.1098207,96,0,GALAXY,GALAXY,STARFORMING,0.01931902,1.026849E-05,0,55.71811,7.68175,31.56446,0.0282624,dr123,1,35.52008,1.074106,-0.8530931,1,9.98,2.6,0.04
940153399272302592,835,52326,98,169.0376,3.967008,64,0,GALAXY,GALAXY,STARBURST,0.01274474,6.731931E-06,0,0,48.31875,10.65769,0.04505825,dr123,1,40.16212,-9999,-2.072562,1,7.84,0,0.004
942526425544550400,837,52642,539,173.218,5.727343,96,0,GALAXY,GALAXY,STARFORMING,0.01804693,1.370674E-05,0,80.03868,5.216724,29.52295,0.03048451,dr123,1,11.48196,0.346065,-1.110992,3,10.56,0,0.04
948128707703236608,842,52376,440,181.0181,4.813133,64,0,GALAXY,GALAXY,STARBURST,0.007477141,4.50504E-06,0,96.49652,48.7429,5.458091,0.01915911,dr123,1,76.74488,-9999,-2.887878,1,7.13,0,0.004
963935011365480448,856,52339,599,209.8447,5.538672,96,0,GALAXY,GALAXY,STARFORMING,0.01398911,1.572193E-05,0,47.27633,14.48246,14.53658,0.02970727,dr123,1,8.574644,0.3472378,-2.431151,1,9.08,0,0.01
1038170464519743488,922,52426,330,225.0054,-1.091117,64,0,GALAXY,GALAXY,STARBURST,0.006297647,5.120965E-06,0,19.11926,26.52339,20.03408,0.06357487,dr123,1,124.6538,5.211165,-1.653914,1,8.06,0,0.01
426724341045028864,379,51789,30,344.5186,-0.4622514,64,0,GALAXY,GALAXY,STARFORMING,0.01620713,1.303543E-05,0,0,33.69355,4.873434,0.04679034,dr123,1,16.97019,2.007194,-2.444535,1,8.18,0,0.004
1673240143898634240,1486,52993,556,353.8044,0.045615,64,0,GALAXY,GALAXY,STARBURST,0.01758036,6.707312E-06,0,612.2184,94.19917,1.925953,0.03519418,special,1,145.432,-9999,-2.059832,1,3.28,0,0.01
1683333384941627392,1495,52944,411,10.56624,0.843302,96,0,GALAXY,GALAXY,STARFORMING,0.01802457,1.127621E-05,0,71.4908,13.83636,14.06363,0.02074858,special,1,23.8068,0.3503284,-9999,2,5.24,0.1,0.01
313054356926654464,278,51900,197,167.3554,-0.09773125,64,0,GALAXY,GALAXY,STARFORMING,0.01281893,1.589081E-05,0,69.47505,4.528618,34.20105,0.04198324,dr123,1,10.7523,0.264444,-1.480631,3,9.96,0.3,0.04
314182176079898624,279,51608,204,168.5618,-0.7166257,68,0,QSO,GALAXY,STARFORMING,0.01755445,5.235349E-06,0,0,27.11864,8.501292,0.04151076,extra,1,36.70835,3.279669,-2.086257,1,8.31,0.1,0.004
316550524226791424,281,51614,628,173.2225,0.5679858,64,0,GALAXY,GALAXY,STARFORMING,0.01951134,7.706455E-06,0,0,23.49387,11.40294,0.02684575,dr123,1,21.94543,1.130812,-2.230664,1,9.02,0.1,0.004
325557454911858688,289,51990,627,188.1165,0.3906668,64,0,GALAXY,GALAXY,STARBURST,0.00505075,5.802809E-06,0,0,20.14851,9.518995,0.02400919,dr123,1,400.0873,33.14162,-2.07429,1,7.77,0,0.02
326675382537316352,290,51941,598,189.8723,0.285166,64,0,GALAXY,GALAXY,STARBURST,0.009966521,5.873E-06,0,30.65032,42.65529,9.140062,0.01640262,dr123,1,43.93444,2.633893,-2.476047,1,7.87,0,0.004
736398773340628992,654,52146,219,7.864808,-10.67583,192,0,GALAXY,GALAXY,STARBURST,0.01174931,5.707501E-06,0,850,-3,3.379792,0.03269361,dr123,1,153.6212,-9999,-2.5025,1,7.9,0.1,0.02
738620886373918720,656,52148,111,11.85601,-9.852685,64,0,GALAXY,GALAXY,STARBURST,0.01924735,5.459367E-06,0,42.25681,14.68663,18.81295,0.03600507,dr123,1,53.54561,6.970062,-1.293824,1,8.75,0.1,0.004
738747605089019904,656,52148,572,12.4307,-8.72143,64,0,GALAXY,GALAXY,STARBURST,0.0185623,5.100528E-06,0,0,156.144,8.975885,0.03564448,dr123,1,69.82537,4.622253,-1.993226,1,7.82,0.1,0.01
748786971219879936,665,52168,231,27.98668,-9.340608,64,0,GALAXY,GALAXY,,0.01321016,1.183324E-05,0,0,30.44721,9.249853,0.02403654,dr123,1,-9999,0,-2.690957,1,7.63,0,0.01
751031624124098560,667,52163,205,32.33686,-10.13308,96,0,GALAXY,GALAXY,AGN BROADLINE,0.0128568,7.031448E-06,0,164.9467,2.69946,54.56232,0.02547321,dr123,1,4.745376,0.2052193,-2.632267,4,11.07,0,0.04
752276546147870720,668,52162,638,35.54985,-8.510072,64,0,GALAXY,GALAXY,STARFORMING,0.01564902,7.08956E-06,0,0,15.05153,36.08776,0.02988603,dr123,1,23.54147,0.5688387,-1.574174,1,8.79,0,0.01
783692617798936576,696,52209,241,20.24303,-1.158735,64,0,GALAXY,GALAXY,STARFORMING,0.01837063,8.605906E-06,0,26.33215,38.93186,7.9645,0.03431038,special,1,32.45142,1.24693,-2.060831,1,6.12,0,0.01
327777917603964928,291,51928,513,191.1199,0.4680773,64,0,GALAXY,GALAXY,STARFORMING,0.003912577,1.085277E-05,0,0,16.46861,13.73955,0.0216087,dr123,1,16.00001,0.6893357,-3.648549,1,8.23,0,0.01
338990457491056640,301,51641,344,208.1536,0.02248522,68,0,QSO,GALAXY,STARBURST,0.01501885,4.978853E-06,0,0,27.0488,12.32041,0.03765279,extra,1,-9999,0,-1.207728,1,7.41,0,0.004
3242621494169200640,2880,54509,108,186.494,4.474003,66,0,QSO,GALAXY,STARBURST,0.01848648,5.878299E-06,0,57.9202,8.676198,43.42203,0.01837964,dr7.2,1,84.60818,2.432676,0.03217696,1,9.34,0,0.01
3242736118256396288,2880,54509,525,186.4688,5.809651,64,0,GALAXY,GALAXY,STARFORMING,0.005090426,7.86255E-06,0,55.44235,19.55331,13.85548,0.02348767,dr7.2,1,13.00771,-9999,-3.421168,1,7.76,0,0.01
641929835807008768,570,52266,607,146.9108,4.821664,64,0,GALAXY,GALAXY,STARFORMING,0.01105693,7.911535E-06,0,65.22525,12.61359,18.04068,0.03342737,dr123,1,10.50907,-9999,-2.566216,1,8.07,0,0.004
1160974106108127232,1031,53172,623,329.2889,0.5143577,64,0,GALAXY,GALAXY,STARFORMING,0.01585891,1.723754E-05,0,140.8922,56.32267,3.300197,0.04730897,special,1,12.5731,2.495787,-9999,2,7.65,0,0.004
461727844947486720,410,51877,396,43.07002,0.2947873,64,0,QA,GALAXY,STARBURST,0.005237813,5.156623E-06,0,0,70.1984,6.211932,0.08227454,extra,1,79.03627,-9999,-2.550602,1,7.07,0,0.01
461763579075389440,410,51877,526,43.96603,1.219417,64,0,GALAXY,GALAXY,STARFORMING,0.01679535,1.255829E-05,0,39.331,41.33249,7.640158,0.08399019,extra,1,13.43665,-9999,-1.951813,1,7.68,0,0.004
462907071101167616,411,51873,590,46.81514,0.7311371,64,0,GALAXY,GALAXY,STARFORMING,0.01005632,5.115737E-06,0,0,28.36862,6.072816,0.09930887,extra,1,50.20737,19.64594,-2.412887,1,7.51,0,0.01
645311109930182656,573,52325,620,152.6439,5.232905,64,0,GALAXY,GALAXY,STARFORMING,0.01387989,8.839414E-06,0,0,31.3967,5.355324,0.02572917,dr123,1,27.53893,-9999,-2.173274,1,7.66,0,0.004
654291096792229888,581,52356,521,167.0918,5.890613,64,0,GALAXY,GALAXY,,0.008580481,8.789103E-06,0,0,35.81741,7.956073,0.04479228,dr123,1,14.24741,1.111829,-2.458752,1,7.28,0,0.01
658674294376654848,585,52027,83,217.8189,3.256706,64,0,GALAXY,GALAXY,STARFORMING,0.005062366,2.230355E-05,0,54.38006,23.67061,9.551041,0.02923909,dr123,1,5.566225,0.4772741,-9999,2,8.26,0,0.004
3327090376350656512,2955,54562,204,234.8699,0.9434041,64,0,GALAXY,GALAXY,STARFORMING,0.009943311,1.296598E-05,0,70,-50,6.010041,0.09979019,dr7.2,1,12.53007,1.344854,-9999,1,7.89,0,0.01
1333160092010309632,1184,52641,344,123.0595,4.07327,64,0,GALAXY,GALAXY,STARFORMING,0.01487738,2.460688E-05,0,0,93.07676,5.783967,0.02623671,dr123,1,6.937259,-9999,-2.149175,2,8.42,0.2,0.01
1337618611811936256,1188,52650,180,130.8627,4.43319,64,0,GALAXY,GALAXY,STARFORMING,0.01436963,6.708402E-06,0,0,74.92686,9.320681,0.02989285,dr123,1,33.38128,2.245782,-2.318696,1,6.93,0,0.01
516834269008521216,459,51924,168,48.39613,-8.002346,64,0,GALAXY,GALAXY,STARFORMING,0.01693463,7.12959E-06,0,0,44.72136,7.817934,0.07379847,dr123,1,16.87475,1.093667,-2.041636,1,8.12,0,0.004
1037099264544630784,921,52380,529,223.9288,-1.008754,64,0,GALAXY,GALAXY,STARFORMING,0.006169345,8.430779E-06,0,75.47211,19.29357,8.936738,0.04981677,dr123,1,24.86761,1.728201,-3.142248,1,8.04,0,0.01
409961465185855488,364,52000,487,246.2525,0.4408274,64,0,GALAXY,GALAXY,STARFORMING,0.01726725,5.275178E-06,0,0,27.97134,14.37495,0.08149731,dr123,1,24.8248,0.83031,-1.987027,1,8.18,0,0.004
417725118098204672,371,52078,59,328.4612,-0.882402,64,0,GALAXY,GALAXY,STARFORMING,0.01638954,5.221855E-06,0,15.00049,31.6723,9.030106,0.1195774,dr123,1,34.56541,2.45919E+16,-2.190623,1,7.91,0,0.004
425601745662535680,378,52146,42,342.2065,-0.9864313,64,0,GALAXY,GALAXY,STARFORMING,0.01029027,1.816035E-05,0,64.52067,38.2064,5.573421,0.09318364,dr123,1,10.45491,1.146575,-2.49953,1,7.71,0,0.01
425685583424153600,378,52146,347,340.3912,0.4006127,64,0,GALAXY,GALAXY,STARFORMING,0.005878035,2.503232E-05,0,63.44113,20.78843,6.66978,0.06941459,dr123,1,8.606878,0.8114758,-3.535627,1,8.89,0,0.004
431344214513575936,383,51818,453,351.087,0.9966934,64,0,GALAXY,GALAXY,STARFORMING,0.01854777,7.762215E-06,0,65.87218,32.14174,7.957191,0.03924821,dr123,1,29.68659,1.542615,-1.983017,1,8.01,0,0.01
433581994966804480,385,51783,402,355.0864,1.24585,96,0,GALAXY,GALAXY,STARFORMING,0.006269236,8.405904E-06,0,0,25.154,19.99727,0.03964085,extra,1,21.87391,0.7748662,-2.378506,1,8.81,0.1,0.01
433587768979908608,385,51877,423,354.786,0.4634276,96,0,GALAXY,GALAXY,BROADLINE,0.01745555,6.040176E-06,0,111.4659,2.159485,54.8791,0.03893099,dr123,1,0.06536967,0.1026503,-2.54946,2,10.29,0,0.02
815260971776894976,724,52254,398,343.1919,-9.000294,66,0,QSO,GALAXY,STARBURST,0.01989817,5.163095E-06,0,42.93068,20.29222,14.82574,0.04550973,dr123,1,84.02487,4.561278,-1.386055,1,7.9,0.1,0.01
1658577605160364032,1473,52908,462,327.6331,0.551464,64,0,GALAXY,GALAXY,STARBURST,0.01494304,5.278715E-06,0,576.8442,154.8589,2.97805,0.1023128,special,1,90.79544,24.58516,-9999,1,6.93,0,0.01
1683282807406749696,1495,52944,227,10.34635,-0.063367,64,0,GALAXY,GALAXY,STARBURST,0.01338809,7.729514E-06,0,687.4317,167.2667,3.631504,0.02037645,special,1,61.78424,-9999,-2.866562,1,5.9,0,0.01
